,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6554618590000001,1.934362177028808e-05
1,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.7190510290000001,3.3825372053983407
2,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.675841192,24.51559568709151
3,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6208749869999997,0.00013827864608189502
4,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.66704046,12.247910299939784
5,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6585742519999993,8.489818700963485e-05
6,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6388377959999998,0.005870095284928367
7,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6426010010000001,0.0011598596956131036
8,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.68103303,2.354719654188079
9,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6547962069999995,46.02738721851681
10,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6358005349999996,9.376671035377428e-05
11,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6371789440000004,34.20433030223021
12,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6578709429999989,0.003051296422461671
13,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6553937399999992,4.6418819096271456e-05
14,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6608969360000003,11.767398611134675
15,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6894193779999984,0.05439394980411061
16,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6627614029999993,29.87203335637275
17,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6732349630000005,0.0004878033785361154
18,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.659056713,0.0002970106369889312
19,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.652499538999999,4.171099897466316e-05
20,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.63846414,0.0005075555019374883
21,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6593438619999983,0.000253730303932044
22,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6558137689999981,0.0010885950759979188
23,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6533314849999989,0.0037569256593339576
24,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6588297250000004,5.01209070125395e-05
25,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6450042910000029,8.280949950891208e-05
26,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6614503280000008,21.2141430737052
27,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6892729289999977,5.680515206979134
28,rosenbrock,2,uniformnoise,onepoint,generational,elitism,300,100,0.6529960010000018,3.1963951569971845
