,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,7.621420681999999,153339927.51857138
1,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.332332241,1381067180.300498
2,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,9.174717618000003,13621412033.31842
3,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,9.027085525999997,38742155606.32065
4,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.989381256000001,104994056557.3374
5,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.980727574999996,233289460695.40244
6,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.939482458999997,474884245331.21533
7,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.905253776999999,870710874724.4672
8,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.851900397999998,1432999578606.451
9,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.856175997000008,2425306461545.021
10,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.847532297,3679515978647.438
11,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.976797410000003,5259350999290.021
12,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.883500421000008,7263036809964.289
13,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.80929884999999,10059424581232.053
14,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.843017806000006,13285099904668.846
15,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.827558768000017,17184168711415.537
16,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.760574925000014,22551159179559.51
17,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.718457357000005,27935395552067.67
18,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.789361214999985,34620096203026.18
19,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.808392899000012,43990532370318.336
20,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.813230499000014,55115026482511.89
21,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.811114181999983,66714390316848.23
22,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.812035914000006,78920538205360.5
23,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.83036642800002,94594285218817.89
24,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.798836119000015,109753076889092.83
25,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.800194274000006,126524663827700.1
26,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.730557207000004,149777389346899.94
27,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.760484746000003,173250100692636.53
28,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.748428025000038,201369888719017.25
29,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.859254623000027,227362473161687.72
30,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.950211500000023,258742912665202.34
31,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.92855128900004,297599657104071.0
32,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.896522871999991,337029004317456.2
33,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.932788001000006,383747601176924.3
34,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.908290274000024,428718494859878.3
35,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.93790272299998,486532167989535.9
36,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.723696748999998,545538445031340.56
37,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.854464115999974,603342225780852.8
38,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.822878515000014,678440049314382.6
39,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.859625672999982,751125887497974.6
40,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.893614986999978,829685499463543.2
41,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.89887393400005,915707255489938.6
42,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.889523596999993,1005668921834709.2
43,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.888399364999998,1099364828360024.9
44,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.884280476000015,1199697818609744.0
45,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.786026988000003,1310668628903150.8
46,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.834321768999985,1428248718438141.0
47,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.80797542800002,1560994569140716.0
48,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.739940974000035,1706290240614336.8
49,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.619028829000001,1852287431432316.0
50,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.656357871000012,2011654687422627.0
51,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.683637527999963,2167124033255739.8
52,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.825249310999993,2332018303050651.0
53,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.836440213999992,2506138434153656.5
54,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.77532498000005,2709954978032096.0
55,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.770597779000013,2931394719257060.0
56,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.802053255000033,3144949200917132.0
57,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.803620263000028,3341980459221160.0
58,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.78750895600001,3575647482338882.0
59,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.782639365000023,3856479611576367.5
60,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.80068849700001,4105674533244755.5
61,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.64773750400002,4360372079592232.0
62,rosenbrock,100,uniformsample,onepoint,generational,elitism,300,100,8.736552604999929,4635564313943380.0
