,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,100,uniformsample,onepoint,generational,elitism,300,100,5.430988832000001,117320350.23280449
1,sphere,100,uniformsample,onepoint,generational,elitism,300,100,5.569574834,407932794.73526084
2,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.519584025,827646984.9718946
3,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.4962729370000005,1415957181.753746
4,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.476880317999999,2108779004.9021394
5,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.483621741,2942398643.4557595
6,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.527094677000001,3923012877.5709133
7,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.485960976999998,5083110118.932821
8,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.500906348000001,6394121585.922262
9,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.546112810999993,7849112592.866667
10,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.543564204000006,9427435837.619532
11,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.530686141999993,11079812636.972801
12,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.527318321999999,12910536453.721731
13,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.3971770830000025,14889622771.32649
14,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.432616402000008,17058222998.152805
15,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.371344493999999,19486353625.467823
16,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.3982477269999976,21928049119.60852
17,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.659855754000006,24488975595.441452
18,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.549218863999997,27199830501.750774
19,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.315783797000009,30085001336.954716
20,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.457448810000017,33104651927.526134
21,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.488473672999987,36322270295.3631
22,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.52378284400001,39616949550.36828
23,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.546846706000025,42928696870.68616
24,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.4770106130000045,46630132988.56946
25,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.468497981000013,50432974150.32784
26,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.409517937999993,54241346835.2956
27,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.524555158000027,58083225492.2505
28,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.433929919000008,62313942247.707184
29,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.478948813999978,66590207387.013336
30,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.47720048299999,71102224967.24371
31,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.491489811000008,75588657287.76747
32,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.514626676999995,80221376034.6589
33,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.474119311999999,85063882048.90076
34,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.509358027000019,89986871042.40858
35,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.431940712999989,95396136399.3824
36,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.459117744999986,100768205276.57823
37,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.438941922999987,106385425977.84653
38,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.442447797,112221006872.73549
39,sphere,100,uniformsample,onepoint,generational,elitism,300,100,6.518436508000008,117835400382.6621
