,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,6.220764293,311950.7156355274
1,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,6.2991831519999995,1031614.8213724574
2,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.744258404999998,2092830.62954311
3,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.426792550000002,3563408.4321213793
4,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.263891489000002,5459917.805476783
5,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.347675215999999,7711642.698075834
6,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.286596165999995,10210282.627785498
7,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.3270067260000005,13292793.896528676
8,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.3452882320000015,16677577.655087858
9,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.2886632629999895,20437586.197351474
10,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.1897378299999986,24671829.64870557
11,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.292600629000006,29135762.008904412
12,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.301386011999995,34250059.148627855
13,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.362221192000007,39518894.656132065
14,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.364855544000008,45065945.23769391
15,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.325132464000006,51171447.027747296
16,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.409383518999988,57670834.59854125
17,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.363264587999993,64139032.324589476
18,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.348487406000004,71249638.27468288
19,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.361142303000008,78806430.93678284
20,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.332239912999995,86574398.62796035
21,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.340749011999975,94771314.33836444
22,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.2256694459999835,103391559.04953946
23,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.276312165999997,112757684.21916443
24,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.234412339000016,122104704.80628337
25,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.224460509000011,132182589.00020842
26,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.221655279999993,142381411.45316303
27,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.234083329999976,153126531.81617635
28,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.359351042000014,164183022.57659286
29,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.363398371000017,175344462.74265537
30,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.344472720999988,186873903.03145546
31,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.347252246000011,198830845.0663101
32,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.390932827,210915677.68330142
33,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.2464468009999905,223536414.28484932
34,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.216009912000004,236601555.29556435
35,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.194283251000002,249898149.3348297
36,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.179563643999984,264261182.9395863
37,rastrigin,100,uniformsample,onepoint,generational,elitism,300,100,7.233984149000037,278240271.1317546
