,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.335674688,-5.59026122056497
1,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.502335485000001,-5.562324403607307
2,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.1958444450000005,-5.667268288029508
3,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.103285882999998,-5.767612721823071
4,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.167232998000003,-5.8348237234417075
5,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.080681637000001,-5.8026815604103135
6,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.055205958000002,-5.693056168702951
7,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.099596114000001,-5.791072628186743
8,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.082862493999997,-5.692897190314586
9,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.090623239999999,-5.608581234306634
10,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.0846471919999985,-5.880994661087288
11,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.101049314999997,-5.657854031845859
12,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.104506884999999,-5.709177647771253
13,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.0822685750000005,-5.585350777040156
14,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.084728752999993,-5.822557914410742
15,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.108995272999991,-5.841594919290033
16,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.940107433999998,-5.648914509236555
17,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.046408443000004,-5.705412461330888
18,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.03065113400001,-5.651210858800977
19,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.042993971000001,-5.61148267132788
20,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.068011792999997,-5.6877158961098795
21,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.805836970000001,-5.616263180500978
22,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.4019262430000055,-5.400445889406952
23,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.2255312199999935,-5.730913252121946
24,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.9846123920000025,-5.75141638538837
25,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.104242662999994,-5.638250571412756
26,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.324381163999988,-5.63707374766815
27,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.5314452709999955,-5.8521633128222215
28,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.302284184000001,-5.728578406421502
29,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.268254994000017,-5.4409960273085805
30,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.5477098970000043,-5.59386208606517
31,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.121916515999999,-5.685811251052972
32,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.596858489999988,-5.708006652517121
33,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.125879564999991,-5.626824424937756
34,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.268596487999986,-5.563198782464722
35,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.6521430690000045,-5.647080668078999
36,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.2560971569999992,-5.64119689836954
37,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.1809962239999834,-5.675070153920122
38,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.096673956000018,-5.716327109269422
39,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.137871414999978,-5.816059039742992
40,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.120482135000003,-5.7540852065852635
41,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.055515206000024,-5.6589455685091306
42,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.1940788320000024,-5.574528454862996
43,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.74672774199999,-5.592276850614436
44,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.262546307000008,-5.790981458866512
45,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.1869352909999975,-5.779939328912365
46,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.531264790000023,-5.708433179907706
47,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.1207435400000065,-5.7303907121153825
48,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.151024433999993,-5.647166339291735
49,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,5.16023505299998,-5.813468767353469
50,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,3.4412752479999824,-5.72123402763455
51,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.231236712999987,-5.727824277789856
52,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.8062889759999905,-5.565149721577523
53,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.828219260999987,-5.57557594974503
54,weierstrass,3,uniformsample,onepoint,generational,elitism,300,100,4.445533091000016,-5.828970428425982
