,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2650229310000003,0.000761769618337609
1,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2782471619999995,0.00019374458772304903
2,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2567434830000002,3.140379591592611e-05
3,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2942194659999995,0.0007772606940607692
4,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2811303890000012,0.00012140479372462044
5,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2591645790000001,0.00010443500782482854
6,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2894802250000001,5.9624031407161794e-05
7,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2844523260000003,4.98550833968716e-05
8,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2740579620000005,0.00031381115158599364
9,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2636061069999993,2.8755344496224084e-05
10,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2715861220000022,5.080807476345333e-07
11,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2528841730000018,0.0004798893992996291
12,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2575958830000005,0.00037565261937559495
13,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.295878736999999,6.815022982005084e-05
14,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2709570449999994,0.0003617719484945554
15,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2934450240000004,6.532461727946933e-05
16,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2516177189999986,2.9822115872189373e-07
17,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2538556840000012,0.0001692104453873561
18,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2424580269999979,0.00017865267741654756
19,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2614337669999998,0.0019322639860697107
20,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2559793050000003,0.00023198723929064582
21,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2772871660000007,0.00014637555409887398
22,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.3108947900000025,0.0045731115367850916
23,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.3148605250000003,9.47525403932647e-06
24,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2738050330000021,7.21509282302455e-07
25,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2439377879999967,0.0005641647269594502
26,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2823885140000044,7.865730594205121e-05
27,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.271003235000002,2.4840654445196587e-07
28,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2444866270000006,1.942932752371662e-05
29,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2478832890000007,2.2677023531806864e-06
30,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2582331800000048,2.965258026736735e-06
31,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2685538160000007,6.528860965038059e-09
32,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2474714290000009,4.328342983674298e-06
33,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2584301659999966,0.0004223519383126192
34,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2514578119999982,9.508446132306127e-05
35,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2480133689999988,8.885740830037575e-06
36,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.249446214999999,0.0030503650593504297
37,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2474981969999988,0.0008776728612305339
38,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2296261289999961,1.3666185452153713e-06
39,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2282912760000002,0.001069039379958839
40,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2398586159999994,0.003524343086547037
41,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2463382629999984,0.002032713717581508
42,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2572165210000037,0.00010781126885353893
43,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2684563539999942,0.00018450304119737264
44,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2827510979999985,0.0001580247029111279
45,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2699490319999995,7.211240747452778e-05
46,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2769990669999984,2.4675768563280353e-06
47,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2697556470000038,0.0001652831541741034
48,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2671087380000046,0.0006233255379372904
49,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2697595679999978,9.196018651969573e-05
50,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2821656819999987,3.604082265668858e-05
51,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2865440849999885,3.555295332546515e-05
52,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2763294119999955,0.0028330583180177994
53,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2757317320000112,1.2443052531871654e-05
54,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2721239160000124,0.00040735266366545174
55,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2767966239999993,0.0007003038253875268
56,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2419000919999945,0.00019202871148123107
57,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2883487689999953,2.6796538109203683e-05
58,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2909096860000062,0.0002644425010347704
59,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.299447554000011,0.00019098685512385443
60,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2510129470000066,0.0001783137759385503
61,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2343982209999922,3.0055608661755192e-05
62,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2566868189999951,2.5415884352130216e-06
63,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2649258460000112,0.0036688553881994343
64,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2582195460000065,0.0002510245624489184
65,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.249879785999994,0.00023574858861139132
66,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.254699770000002,6.26992468717307e-05
67,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2702873019999998,1.9662412536608514e-05
68,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.267397680000002,2.9703211888229784e-05
69,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2753526049999948,6.192605262697376e-05
70,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2838958789999992,0.0003112610715710623
71,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2496533000000056,1.0592015547124445e-05
72,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2624018690000014,0.0004206256603471581
73,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2479402350000015,0.001162331620006871
74,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2289242859999945,9.067937251516049e-05
75,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2401871470000003,7.606627195558895e-07
76,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2557869420000003,0.001337982541517595
77,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2787195760000003,0.00044107863669198236
78,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.291198780000002,5.408752914990231e-06
79,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.3163899910000083,2.3507478418305308e-05
80,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.298350530999997,1.4888657019418355e-06
81,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.3033103359999956,2.739918843130796e-07
82,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.3041592090000051,0.00011309062336674646
83,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2672773960000114,0.0008021168798994603
84,sphere,1,uniformsample,onepoint,generational,elitism,300,100,1.2577223819999972,2.4189585450629654e-07
