,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.897470856,1284.4847692774879
1,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.9012839259999996,4010.5741445998037
2,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.9481093820000002,8596.927579464182
3,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.946948356,15931.313564201257
4,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.9203579600000005,24460.935453107115
5,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.8729363849999991,34565.86289713402
6,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.248677569,49846.575426671145
7,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3642516229999995,63943.68421835141
8,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.310781319,81003.80727762269
9,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.2612989310000025,99069.6290708526
10,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3563220620000003,122241.52241071896
11,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.315976247000002,144368.73499793117
12,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3380468599999986,170776.14478314976
13,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.288319673,197664.8506432441
14,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3326417120000045,226220.83515284752
15,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3295960280000045,263442.8462601859
16,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.342281791000005,297485.4126026248
17,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3241995909999957,331437.2552394968
18,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.331908794999997,367463.54062059615
19,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.2551235520000006,405330.2167529799
20,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.2562087289999937,456887.4541918047
21,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.273970322000004,499334.6132551061
22,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.313648757000003,546405.4685353464
23,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3305693719999994,600320.6582701207
24,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3143461149999993,649990.2376888461
25,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3541677169999957,713057.2610072375
26,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3055633059999963,775723.968037328
27,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3192008690000065,823535.0379869344
28,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.319284022000005,881629.4584737526
29,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.2971883880000092,953983.7391479556
30,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.362030789000002,1020218.5746049006
31,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.333575603,1081884.6417972767
32,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3462811680000044,1144420.106446376
33,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.319393442000006,1215367.0852704225
34,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3099208019999935,1286851.8227504075
35,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.327559891000007,1361062.4634103673
36,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.280787957000001,1437397.6888709147
37,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3421162409999994,1535024.6693646065
38,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3559399119999966,1612632.7351695923
39,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.348711397999992,1698395.6436735827
40,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.32341135099999,1767362.5341084362
41,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.271775077000001,1857535.9753781683
42,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.2838847739999864,1941410.46571795
43,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.315015787000007,2024554.8384908575
44,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,2.3335128970000056,2131920.94648539
