,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3426633030000001,0.09238643078561883
1,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4379864550000008,0.42122898109191564
2,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3294067060000003,0.05329248273374168
3,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3634755420000007,0.3553399954658182
4,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3633135359999997,0.7116587951282991
5,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.344513512999999,1.2167521671424306
6,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3435319240000005,1.2080933121508646
7,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3711637789999997,0.11287313000988383
8,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3291365969999998,0.13373452963954527
9,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3369560220000007,0.011503595392679051
10,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3640398169999983,0.2713650991051872
11,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3230226089999988,0.08279778939519022
12,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3519942460000003,0.09151337138800926
13,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3736032519999988,0.28408001715890097
14,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.341257228,2.471760746604542
15,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.37476689,0.20010351190469403
16,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.391443000999999,0.3636839937913554
17,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3367273500000003,0.13208783384401063
18,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3357901499999976,0.04848226802771509
19,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3277177950000016,0.017046900027510005
20,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3414055670000025,3.645871868341448
21,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3672530169999995,0.04870602677453534
22,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4055193760000009,0.33570219687932384
23,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3528440400000008,0.27436074986014064
24,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3741400259999992,0.08513532388321254
25,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3738277449999998,0.31880110120141725
26,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3672156409999943,0.34343712476414745
27,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3319084560000007,0.3674110376953182
28,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.3345334150000028,1.053636152904387
