,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.097327585,2155.214521190299
1,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.1503536939999996,5094.515557071572
2,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.2070821019999993,11362.505718810393
3,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.178079848000001,18413.086242132053
4,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.1892276000000006,27569.039110137397
5,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.454695625000001,37828.08888229943
6,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5555202900000022,49393.30306989102
7,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5994972549999993,61886.604210829006
8,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6026975179999994,74577.11141108116
9,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5967399160000006,95164.66166050012
10,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5789819549999997,112675.3888841393
11,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5681552259999982,133071.44089008553
12,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4821727260000017,154609.7618033964
13,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.597082958999998,171167.85711515226
14,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5567858060000006,194043.20274653228
15,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6170113810000046,216101.63025707094
16,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6283547410000025,237043.61020282144
17,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.615898612999999,267724.3886201024
18,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5813008219999958,294672.16964724817
19,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5806343080000005,326454.8500369831
20,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.631821631000001,354763.98694767244
21,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.553244391,384003.4067240697
22,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4019494069999965,423502.9549691614
23,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.445286858000003,464642.73158285755
24,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6052972260000047,499503.5723529764
25,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5671799799999917,544769.1981186833
26,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.525866448000002,588174.0750910534
27,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.538280567000001,635576.2499119997
28,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.548235646000009,673588.9875857879
29,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5779192749999993,722789.158614936
30,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.652309908999996,764338.8057138885
31,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.560972394999993,816351.0654401947
32,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.566901900000005,864136.8734344741
33,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5714682539999956,914325.9821432079
34,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.616945384999994,967954.4680611021
35,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6489728009999993,1017502.921735968
36,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6074889460000037,1082241.3568760327
37,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.614995859000004,1140277.881699796
38,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6146029259999892,1189696.1717388174
39,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6352187180000044,1259884.7125790967
40,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.581109909999995,1322976.884940771
41,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5207938459999895,1384299.3473320943
42,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6165728420000107,1455077.935141181
43,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6228487379999876,1509950.052640665
44,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.57619565600001,1562209.6933163493
45,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5856861339999995,1628080.1161276752
46,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5735751640000046,1691879.0907536661
47,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5680830689999965,1772089.417126089
48,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.568016741000008,1850420.8915638227
49,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.562518507000007,1930228.602717776
50,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5553513710000004,2010142.2223872095
51,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5622163799999953,2092313.86356385
52,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.577780978999982,2181155.58924409
53,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.552341976000008,2267995.517131338
54,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.484961523999999,2347745.8609845834
55,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4619788740000104,2432712.6677843463
56,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4423871200000065,2517812.6637739926
57,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.441966468000004,2612196.2285762634
58,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.450615264000021,2701372.568051057
59,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4547642240000016,2818212.8795666583
60,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4452073060000146,2887336.4333500117
61,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.445458830000007,3001074.6550955363
62,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4456941830000005,3106767.4977259985
63,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.443054765999989,3204538.750559468
64,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4435533040000053,3313499.8118155333
65,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4428554179999935,3417985.178041277
66,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4448904189999894,3523349.4698735853
67,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4440281640000023,3652796.259972121
68,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4453431729999977,3760451.96214993
69,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5381816500000127,3887268.157460482
70,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5681780000000174,3993943.1036633276
71,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5553227890000016,4079315.379747415
72,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.544103731000007,4191096.618894349
73,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.525423408999984,4297815.955889097
74,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5313473050000255,4414267.015340184
75,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5031623769999953,4547489.453961303
76,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.463335309999991,4680383.5283634765
77,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.432495786000004,4827092.334218612
78,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.465163963000009,4916101.982528662
79,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4611893870000188,5033086.760796184
80,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.456211335000006,5173803.210600506
81,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4582460949999927,5288594.025273439
82,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.455310806,5403335.553480405
83,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4596143120000136,5548915.127399422
84,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4638144609999983,5686306.3067115825
85,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4736576699999944,5795399.426035701
86,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4652410440000097,5937188.058594992
87,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.455240543000002,6048769.3854583
88,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4666721800000175,6189381.718796945
89,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.462097964999998,6338285.645695164
90,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.459335183999997,6493057.548668619
91,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.450177596000003,6657086.77780869
92,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.455460462000019,6823378.994241174
93,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4405901849999907,6955551.5129153095
94,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4471604100000093,7097475.682956674
95,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5077499280000097,7276598.614413042
96,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5088709130000098,7444004.393194113
97,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.48437942999999,7609506.452555296
98,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.481089265999998,7791779.690881176
99,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.425659118999988,7949233.923493855
100,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5397184489999916,8100014.870638359
101,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4694837930000233,8202151.259311403
102,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5727283240000247,8358996.369301332
103,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5667590429999905,8509592.813398886
104,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5094616000000087,8675530.493695576
105,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5165960580000046,8807772.343411705
106,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5684080469999913,8973626.409788117
107,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5902909020000493,9151242.952727752
108,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5803243689999817,9340220.443225045
109,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6123730520000095,9514677.31031442
110,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5440272299999833,9709753.977946708
111,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.542711440000005,9869459.949590394
112,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5229327039999703,10089507.717240648
113,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5102173610000023,10243048.247260738
114,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.583435408000014,10398026.781676883
115,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5937359520000314,10562923.994626902
116,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.589434071000028,10718718.711776713
117,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5554953640000235,10911739.779707111
118,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.531087818000003,11144216.649548247
119,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.531488261999982,11354281.8424788
120,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5446890430000053,11529850.913391236
121,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5450408309999943,11741149.030535854
122,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.551534779000008,11847501.367450103
123,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5956990880000035,12034925.037106816
124,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5441941409999913,12231012.346771713
125,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.535170907999998,12425075.557131259
126,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5278683750000255,12614794.993637476
127,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.587376613999993,12837604.19719933
128,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.549344473000019,13024256.409673892
129,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.554109132999997,13246298.929067738
130,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.580709000000013,13452592.57488107
131,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5776820130000146,13675321.889301976
132,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.547997006000003,13919226.570404604
133,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.521403243000009,14144448.885799596
134,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5194001180000214,14361894.242713787
135,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5334462609999946,14540277.714611162
136,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5493962130000227,14730770.887070563
137,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5545351549999964,14980024.898172231
138,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.549098636999986,15218301.895697806
139,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.54096913799998,15473190.881489549
140,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4896104239999772,15683288.469090149
141,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.487117038000008,15928260.820105685
142,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.490449920000003,16146909.607232302
143,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5570172529999695,16346969.35136197
144,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5508150720000344,16574060.039916784
145,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.555271336999965,16789414.92621641
146,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5550622110000063,17063822.099231124
147,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5591376779999564,17246361.490109242
148,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5552446330000294,17443285.5984744
149,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.550794653999958,17635073.64684937
150,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5510817929999803,17845589.052477043
151,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5541237190000174,18105376.88475254
152,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5474031730000206,18282290.04032247
153,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.570143207000001,18546660.85833086
154,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5626832680000007,18778262.76403612
155,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5644201089999683,18979184.151323244
156,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.56332078600002,19212720.15138102
157,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5869376320000015,19475175.125707455
158,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.549025898000025,19758173.25025714
159,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5519509989999847,20000239.32010657
160,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5513801040000317,20299081.09364526
161,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.593780081000034,20557667.346720815
162,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6061208940000142,20796326.748113938
163,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5956211139999823,21043087.139706425
164,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.602300263000018,21342881.23285403
165,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5968258629999923,21559282.137846403
166,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5829180499999893,21820555.875285
167,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5764662889999954,22050528.706861086
168,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6225325190000035,22303009.054725148
169,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.6111094610000123,22580209.962851137
170,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.518002260000003,22894495.834675565
171,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.522338041000012,23142677.614894077
172,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5246251359999974,23376757.390086
173,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5348048000000176,23643917.924284663
174,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5339617839999846,23909167.666399334
175,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5260078590000035,24185041.58054501
176,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5356659729999933,24456673.859068204
177,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.530884824999987,24719540.438913196
178,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.53034351499997,24953270.70182746
179,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.536641890999988,25192788.27860398
180,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.528706854999996,25457982.310067438
181,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.524114430999987,25799929.45375968
182,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5218732490000093,26077904.721802898
183,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5474733039999933,26384975.53183514
184,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5429695169999604,26725419.576085784
185,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.531260792000012,26968859.323042564
186,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.555659716999969,27214369.035360277
187,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.536484513000005,27516501.49140229
188,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5445885670000052,27811863.009323943
189,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5374927749999756,28123697.188396562
190,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.530604678999964,28411322.335790727
191,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.495714996000004,28712736.907454576
192,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.512835024000026,29062565.353781626
193,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.503620445000024,29318030.811740283
194,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.51282806100005,29620941.996935748
195,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5087102090000144,29886887.58116205
196,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5122670509999807,30217956.277658585
197,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.518723128999966,30502059.565498855
198,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.526691953000011,30792910.761044435
199,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5135112510000113,31114008.571639158
200,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.511149479999972,31492123.433361672
201,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5186383879999426,31779105.755902797
202,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5089254139999184,32124625.068311643
203,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4928425070000912,32413548.67387552
204,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5169757339999705,32699078.91193658
205,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5081893740000396,33023754.965905596
206,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5084215589999985,33388511.49574709
207,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5050183149999157,33726679.846757814
208,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4821542159999126,34066537.546884745
209,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.446674418999919,34393607.88483877
210,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.487185445000023,34785908.48717647
211,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.457780234999973,35096622.53610818
212,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.468618054999979,35466892.008954816
213,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4856552080000256,35874277.26203294
214,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4870715129999326,36221140.33225012
215,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.494812515000035,36533871.92118965
216,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.484522707999986,36877742.11361468
217,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4942242029999306,37199761.817245126
218,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4115677519999963,37545212.80104598
219,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.595543189999944,37882390.40211731
220,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5935211169999093,38271125.534394965
221,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5525762580000446,38613437.30641976
222,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.563270459000023,38955479.14010277
223,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4907299610000564,39326507.97026107
224,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.446787269999959,39674853.30153731
225,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4831760600000052,39974976.028524175
226,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4941883289999396,40311732.288468145
227,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.477884528000004,40686951.47841462
228,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.529412363000006,41097363.117167324
229,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.455905276000067,41410140.271019086
230,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.460550868999917,41827626.73392281
231,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5150977810000086,42186318.94839838
232,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5137837739999895,42577934.98862491
233,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.503271995000091,42940666.70529008
234,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5504285780000373,43266614.296942905
235,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4995688819999486,43628071.151625864
236,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.493429671000058,44084385.91532803
237,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.562522209000008,44418073.19957712
238,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5261085170000115,44772689.542273305
239,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5629934109999795,45166311.177353114
240,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5776487199999565,45525396.89605571
241,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5804655709999906,45820883.55896011
242,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5664149579999957,46122110.4747324
243,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5054734320000307,46521749.025687724
244,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.521904647000042,46907264.17700938
245,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.512202546000026,47268497.97699109
246,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.505255094000063,47643427.91440612
247,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.538704650999989,48114798.17550898
248,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5243442570000525,48394325.29719664
249,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5123152670000763,48927229.32905175
250,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5269417749999548,49287641.17023037
251,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.4775681290000193,49679701.041986145
252,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.477869468999984,50118798.6510707
253,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5249964050000244,50517140.04932039
254,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.5213913219999995,50857098.07613405
255,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.472298814999931,51264471.01992414
256,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.487191058999997,51698892.656140715
257,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.561359799999991,52113494.1072433
258,sphere,10,uniformsample,onepoint,generational,elitism,300,100,2.566884750999975,52498664.479926646
