,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3417968409999999,0.004808007448513507
1,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3954341670000003,0.06108881805132427
2,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.4193660399999999,0.033453063049130094
3,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3950480809999997,0.2718954171792447
4,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3777689950000003,0.0112500112740328
5,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3632127959999991,0.3280233847805363
6,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3594419559999995,0.00034306806151107594
7,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3372603959999996,0.3077590163893973
8,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3508294020000005,0.0700567469497102
9,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3305342889999991,0.07728092029841349
10,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3559491860000001,0.07200833237318349
11,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3910394610000019,0.03777244238822419
12,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3945728789999983,0.00857103759618738
13,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3752552169999994,0.0015804355357609268
14,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3714371119999988,0.3621717370382953
15,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3418607509999987,0.03404767551458576
16,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3788402479999995,0.013110402454948655
17,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3639429280000002,0.13360989073141383
18,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.374290049999999,0.023987007728500487
19,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3197551840000017,1.294508423586528
20,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3747431660000018,0.06404523208179569
21,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.356018683999995,0.046590123367160174
22,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.393689117000001,0.24952598720926034
23,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.362247484000001,0.6342791093823088
24,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3309839409999995,0.043810161205925624
25,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3497682480000037,0.10154927332586183
26,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3422663459999953,0.016400765464929634
27,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3109343930000037,0.16220849645130642
28,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3055951009999944,0.06642305086606726
29,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3462956850000012,0.15335438278662394
30,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.34141597,0.04761777772806042
31,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3692627349999995,0.03683956683180156
32,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3423746209999976,0.00793095354271145
33,rastrigin,3,uniformsample,onepoint,generational,elitism,300,100,1.3121576349999984,0.044665234503064255
