,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.606239606,1695.064981210277
1,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.6210345839999998,5231.009639850129
2,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.6303181809999998,11785.004949098591
3,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.6629789130000008,19041.25908741477
4,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.662979523999999,30334.20346865632
5,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.6547765940000012,42756.05530082128
6,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.607720368999999,58533.87032192384
7,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9148003970000005,77866.3114981511
8,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9733259070000013,97612.37686433499
9,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9739026649999971,121544.82507588668
10,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9632761760000008,144451.19470112267
11,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9306616830000003,166693.14058315006
12,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9638410139999998,194943.670498667
13,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9774419929999993,221826.2909613701
14,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9637772569999967,259106.5851739121
15,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8888703990000018,299424.79691469815
16,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9776865100000016,333206.72350279696
17,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.983222664000003,372837.21938347304
18,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.974486601999999,413306.3749033174
19,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8505887720000018,460051.03131003305
20,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8040945800000046,502438.02631885174
21,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8253040600000006,549131.6969901096
22,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9193124009999991,606739.6995300545
23,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9769149030000008,658178.6884532267
24,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9637718970000009,710977.9800402587
25,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9320773419999995,770080.4212947753
26,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9333846079999972,837952.7179707611
27,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9192192990000052,904183.1644585042
28,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.947655251999997,969041.6447573453
29,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9110862369999992,1035325.8363135271
30,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9336072299999998,1109700.484481314
31,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9420742520000047,1175985.44006863
32,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9427687629999966,1246932.9411653406
33,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9923614320000098,1323640.5869572232
34,sphere,2,uniformsample,onepoint,generational,elitism,300,100,2.0047078409999983,1413898.0066674734
35,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.96903171000001,1497471.839821707
36,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9429742579999925,1594947.2464293777
37,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9392759650000073,1674664.4107638267
38,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9371259660000106,1757770.3492125294
39,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9392705140000004,1844829.2894383832
40,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9332118109999925,1945944.4606241058
41,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9115939340000097,2042809.6376616573
42,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9219569520000022,2150906.9735062383
43,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.950069892000002,2234096.598217008
44,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8982819320000033,2351418.2246475425
45,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9372468060000045,2454785.849371954
46,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9516770010000073,2570276.3213097816
47,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9644865120000077,2676759.433799671
48,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9450792570000033,2794182.9925977457
49,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9547391560000023,2927163.048470256
50,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8247030279999876,3040184.4023177624
51,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9501021470000097,3160040.07046903
52,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8303220640000006,3272485.783743617
53,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8832768780000038,3427280.4611393264
54,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9123148179999987,3565492.818961891
55,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9536311070000068,3700623.4663972305
56,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.93499444199999,3873657.159217865
57,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9526924620000017,4012241.5330161927
58,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9047547250000036,4140204.2389422115
59,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9309793820000039,4289774.404262705
60,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9425808849999981,4439941.310715793
61,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9365883629999985,4566608.853823256
62,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9410280400000062,4711003.84607141
63,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9395085399999914,4857436.9508049395
64,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9391468500000002,4979143.927689157
65,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.942965545000007,5126425.636877791
66,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.940809196999993,5307750.901494568
67,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.93506761499998,5455838.220926706
68,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8812838080000063,5619433.385339323
69,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8427682720000007,5788112.142129531
70,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8358388180000134,5939546.451663166
71,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.8926579540000148,6145913.25369687
72,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.984332672999983,6311796.351268172
73,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9740305579999813,6491554.798251016
74,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.983990198000015,6672067.708675707
75,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.988218436000011,6858098.240313924
76,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9747719410000002,7038999.634830302
77,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9859466419999876,7237327.422451858
78,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9904952019999769,7387037.799705654
79,sphere,2,uniformsample,onepoint,generational,elitism,300,100,1.9886916259999907,7591967.675058024
