,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4186208310000001,56009045.608303264
1,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4420535559999994,215413256.59616753
2,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4420586499999999,488927725.0607774
3,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4249252209999996,864893298.4708301
4,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4394357180000004,1341723332.5779433
5,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4170602530000007,1942456726.5727215
6,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4509358050000003,2647319997.8829684
7,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4337549769999995,3440831755.8330355
8,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.4367789980000012,4344605050.221437
9,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7664563420000015,5372527666.565763
10,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7354975470000014,6515266837.57283
11,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7388370450000004,7748289497.7410755
12,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7410229170000022,9088604453.341719
13,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7611802899999986,10529818917.28859
14,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7594219080000002,12146509053.32206
15,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.717594910999999,13878311669.80243
16,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7565537169999992,15738857547.28753
17,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7843850850000003,17677084057.36251
18,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7779092699999985,19639878308.91287
19,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7596490930000002,21765009318.221855
20,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7618274570000025,23957462293.46573
21,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.736622820000001,26213611526.197166
22,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7287360229999962,28753464039.9754
23,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7147171840000013,31246634426.549217
24,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7352245729999964,33850816063.051773
25,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7409082849999962,36544285024.09211
26,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7348827989999975,39454960132.27132
27,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7279877920000004,42367843093.78254
28,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.6994850819999954,45423522546.43135
29,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.747351762000001,48478021965.73983
30,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7352924310000049,51645131177.5605
31,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.714563228000003,55138991338.97432
32,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.716929082,58593446494.0712
33,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7474208960000013,62144955992.38884
34,sphere,3,uniformsample,onepoint,generational,elitism,300,100,1.7677168479999992,65894102380.25492
