,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,2.841108234,3.6956773266349483
1,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,2.8273716139999996,3.8340743296139017
2,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,2.827312803999999,3.696023384946704
3,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,2.8661926619999996,3.760209453642636
4,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.2536819900000005,3.469412778028989
5,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.3553614130000007,3.9628620521348905
6,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.303163144999999,3.9866142961288205
7,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4438559689999977,2.924057712010004
8,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.5018949359999993,3.422434101092265
9,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.3894024929999986,3.98749781700464
10,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.442011129000001,3.9875041395893893
11,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.373659320999998,3.3934966015229
12,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4188137140000023,3.9745793181342366
13,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.490413314999998,3.415902094246959
14,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.436649521999996,3.661039697635956
15,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4531571690000007,3.423456462359855
16,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.391735393999994,3.9963244241757985
17,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.425021001999994,3.9963244241757985
18,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4318712360000063,3.5399949637694963
19,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4449408590000132,3.7466511588459053
20,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.3866322319999966,3.8534225365022206
21,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.3315902549999947,3.9963244241757985
22,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.272593224000005,3.9963244241757985
23,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4195166179999887,3.9838315445824377
24,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.482134402,3.8752607903145813
25,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.387312584,3.5044067455754506
26,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.397098364999991,3.487772456377421
27,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.4828302380000054,3.676584295771584
28,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.3941201439999986,3.458899576370702
29,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.391257488000008,3.4567908909367397
30,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.429710768999996,3.944714867004134
31,weierstrass,2,uniformsample,onepoint,generational,elitism,300,100,3.3881647170000093,3.9733927698788154
