,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8481979259999999,7285086428.14398
1,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.9158366709999997,5026403300.649423
2,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8542781579999996,13787111459.444386
3,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.839356757,5050495604.86458
4,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8497986769999999,9595481731.370218
5,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8372735989999995,4887865272.1737175
6,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8514127189999998,9536205117.493511
7,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8447605950000012,8794119155.080664
8,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8472286120000003,9011118031.038197
9,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8433964309999986,5802578300.538224
10,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.865037353,10337855464.194792
11,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8647081299999986,8093982528.174201
12,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8536684000000001,3969421990.994193
13,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8456874360000004,16980375409.010353
14,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8489701479999994,9380492263.956318
15,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8521572559999999,14541090995.232605
16,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8410438750000004,6776806855.754345
17,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8462857550000003,7629344483.3505535
18,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8655587699999998,9611767497.644068
19,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8810198309999997,4654058741.453446
20,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8551416960000005,8508753526.698038
21,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8366186509999984,8300307096.054811
22,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8377770840000025,15233571321.836872
23,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8543397860000006,9109753641.66394
24,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8362270719999998,17532154026.689816
25,rosenbrock,100,uniformnoise,onepoint,generational,elitism,300,100,0.8445732859999993,5671157910.837568
