,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6051232049999999,0.041357084954533885
1,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6540196899999997,0.036847761938655896
2,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6014051889999998,0.009320216784081781
3,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.604597177,0.005901417766336452
4,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6050792819999997,0.009126252777469302
5,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6051209069999999,0.008814074487941989
6,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6063643060000006,0.03364767947599951
7,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6096697510000002,0.06388772890472849
8,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.603691789,0.02400363914077942
9,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6209118900000004,0.026688143056155352
10,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6151038070000006,0.0061519677926293575
11,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6071268819999993,0.01676464736347778
12,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6055732750000011,0.040609981959765756
13,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6024831949999996,0.003931991046659999
14,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6173129240000002,0.04192180100736834
15,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6043792020000005,0.054759237774383955
16,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6057760670000008,0.02606447810360525
17,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6116128100000005,0.033133665378335106
18,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6042573529999995,0.009929764400071983
19,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6027180409999993,0.008815492075158785
20,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.594532246,0.022488690410841495
21,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6002323960000009,0.007578480318092942
22,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6162197759999994,0.022300542607915058
23,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6032848929999997,0.014440450005472335
24,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6130157250000003,0.006875607950984657
25,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.615351436000001,0.012066974854511569
26,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.629598155,0.022612086979879892
27,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6228010059999995,0.02551237643971948
28,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6108966850000002,0.039733337294684
29,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6066508900000009,0.024775410083137994
30,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6171841710000017,0.021654572226957904
31,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6107993480000005,0.03510296218240352
32,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6124239599999974,0.07011759710654195
33,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6051055150000018,0.056562848882825624
34,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6002009480000012,0.031146601827527706
35,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.599225533000002,0.02133379638643351
36,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6113127590000005,0.006007321205638995
37,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.5963942780000018,0.029831552618679952
38,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6030117209999979,0.030255119089025798
39,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.603096432000001,0.042975450086399275
40,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6044040369999983,0.01035369957928643
41,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.613056739000001,0.005779297198772873
42,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6232859819999987,0.011171114642070601
43,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6211629579999993,0.01507778025561515
44,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6095421850000022,0.047583959573375016
45,sphere,10,uniformnoise,onepoint,generational,elitism,300,100,0.6009118719999975,0.04376496779552365
