,Objective,Dims,Mutation,Crossover,ParentSel,SurvSel,Ngen,PopSize,ExecTime,fitness
0,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6458042449999999,0.0
1,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6948560720000003,0.0
2,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6430710320000004,0.0
3,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6458316700000002,0.0
4,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6391493639999997,0.0
5,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.642311619,0.0
6,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6475077770000004,0.0
7,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6442724450000004,0.0
8,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6572452919999998,0.0
9,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6531390610000001,0.0
10,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6526164149999998,0.0
11,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.656004621000001,0.0
12,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6582878090000008,0.0
13,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6682870479999998,0.0
14,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6481130929999992,0.0
15,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6377639979999987,0.0
16,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6399149460000011,0.0
17,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6420994110000002,0.0
18,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6410398280000003,0.0
19,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6445903990000001,0.0
20,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.632406778,0.0
21,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6435704830000013,0.0
22,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6407319990000016,0.0
23,rosenbrock,1,uniformnoise,onepoint,generational,elitism,300,100,0.6432573789999978,0.0
